latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-1.32199,-54.66265,305.8,2.32,1.47,2026-09-09,45,Terra,MODIS,29,6.1NRT,289.22,17.18,N
-1.31042,-54.66967,306.25,2.32,1.47,2026-09-09,45,Terra,MODIS,67,6.1NRT,289.3,20.42,N
-1.30903,-54.6642,305.75,2.32,1.47,2026-09-09,45,Terra,MODIS,27,6.1NRT,289.42,16.98,N
-1.30764,-54.64977,302.63,2.33,1.48,2026-09-09,45,Terra,MODIS,50,6.1NRT,289.42,13.33,N
2.66561,-60.1793,317.2,1.1,1.04,2026-09-09,48,Terra,MODIS,95,6.1NRT,288.06,15.7,N
4.74147,-61.11084,306.98,1.05,1.02,2026-09-09,48,Terra,MODIS,70,6.1NRT,292.18,6.8,N
4.74273,-61.10156,301.87,1.05,1.02,2026-09-09,48,Terra,MODIS,45,6.1NRT,290.15,3.49,N
-9.69553,-43.47684,308.94,2.49,1.52,2026-09-09,559,Aqua,MODIS,74,6.1NRT,293.88,30.47,N
-6.36805,-43.58179,303.4,2.94,1.63,2026-09-09,559,Aqua,MODIS,55,6.1NRT,292.39,22.9,N
-5.77604,-45.06366,308.73,3.97,1.85,2026-09-09,559,Aqua,MODIS,75,6.1NRT,290.54,59.17,N
-5.76706,-45.05744,315.06,3.97,1.85,2026-09-09,559,Aqua,MODIS,90,6.1NRT,290.62,97.64,N
-5.76129,-45.09222,305.14,4.0,1.86,2026-09-09,559,Aqua,MODIS,63,6.1NRT,290.32,45.89,N
-5.75987,-45.06115,308.58,3.97,1.85,2026-09-09,559,Aqua,MODIS,75,6.1NRT,290.44,58.61,N
-5.60267,-44.84451,300.85,3.85,1.83,2026-09-09,559,Aqua,MODIS,34,6.1NRT,289.79,27.41,N
-13.17633,-43.56385,321.85,2.15,1.43,2026-09-09,601,Aqua,MODIS,100,6.1NRT,291.45,61.27,N
-22.91049,-43.72989,306.95,1.44,1.19,2026-09-09,603,Aqua,MODIS,45,6.1NRT,287.12,13.87,N
-1.31027,-54.65182,302.16,1.66,1.27,2026-09-09,735,Aqua,MODIS,24,6.1NRT,288.57,10.93,N
-1.18752,-55.71243,311.85,1.38,1.16,2026-09-09,735,Aqua,MODIS,83,6.1NRT,292.3,15.34,N
-1.03269,-53.72591,304.67,1.94,1.36,2026-09-09,735,Aqua,MODIS,61,6.1NRT,289.87,14.8,N
2.66386,-60.17659,303.02,1.09,1.04,2026-09-09,735,Aqua,MODIS,53,6.1NRT,287.57,5.25,N
-7.12312,-56.50882,303.89,1.49,1.2,2026-09-09,737,Aqua,MODIS,24,6.1NRT,287.9,9.77,N
-6.55442,-62.88831,305.21,1.17,1.08,2026-09-09,737,Aqua,MODIS,63,6.1NRT,290.7,6.69,N
-6.55279,-62.89856,301.81,1.18,1.08,2026-09-09,737,Aqua,MODIS,44,6.1NRT,290.83,4.27,N
-3.7703,-58.8478,305.41,1.03,1.01,2026-09-09,737,Aqua,MODIS,63,6.1NRT,294.48,5.08,N
-3.15429,-60.65368,336.61,1.03,1.01,2026-09-09,737,Aqua,MODIS,100,6.1NRT,292.87,37.97,N
-3.14543,-60.65238,303.11,1.03,1.01,2026-09-09,737,Aqua,MODIS,39,6.1NRT,292.05,3.57,N
-2.94435,-50.47826,302.99,3.85,1.83,2026-09-09,737,Aqua,MODIS,53,6.1NRT,285.69,33.75,N
-2.9425,-50.44923,303.96,3.87,1.83,2026-09-09,737,Aqua,MODIS,58,6.1NRT,285.81,41.0,N
-2.93791,-50.48218,304.97,3.85,1.83,2026-09-09,737,Aqua,MODIS,62,6.1NRT,285.78,43.56,N
-1.66699,-55.66417,301.75,1.41,1.18,2026-09-09,737,Aqua,MODIS,44,6.1NRT,291.5,6.04,N
-17.25854,-61.39183,304.2,1.05,1.03,2026-09-09,739,Aqua,MODIS,59,6.1NRT,289.63,6.98,N
-17.25715,-61.40147,305.05,1.05,1.03,2026-09-09,739,Aqua,MODIS,63,6.1NRT,289.09,7.45,N
-17.11332,-61.50124,321.47,1.04,1.02,2026-09-09,739,Aqua,MODIS,100,6.1NRT,287.94,20.74,N
-17.11195,-61.5108,302.84,1.04,1.02,2026-09-09,739,Aqua,MODIS,48,6.1NRT,286.04,5.51,N
-17.1052,-61.49331,303.77,1.04,1.02,2026-09-09,739,Aqua,MODIS,50,6.1NRT,284.92,6.01,N
-17.10381,-61.50286,314.93,1.04,1.02,2026-09-09,739,Aqua,MODIS,90,6.1NRT,287.11,14.21,N
-16.75399,-61.3074,308.91,1.05,1.02,2026-09-09,739,Aqua,MODIS,76,6.1NRT,291.68,9.45,N
-16.27654,-61.47535,304.18,1.03,1.02,2026-09-09,739,Aqua,MODIS,59,6.1NRT,290.39,6.45,N
-16.27516,-61.48475,305.58,1.03,1.02,2026-09-09,739,Aqua,MODIS,65,6.1NRT,290.69,7.56,N
-16.27378,-61.49412,301.51,1.03,1.02,2026-09-09,739,Aqua,MODIS,42,6.1NRT,290.19,4.81,N
-16.09389,-61.53648,306.6,1.03,1.01,2026-09-09,739,Aqua,MODIS,69,6.1NRT,291.09,8.15,N
-16.09253,-61.5458,306.32,1.03,1.01,2026-09-09,739,Aqua,MODIS,68,6.1NRT,290.27,7.84,N
-16.06336,-61.66848,325.39,1.02,1.01,2026-09-09,739,Aqua,MODIS,100,6.1NRT,292.02,24.61,N
-16.06199,-61.67773,313.22,1.02,1.01,2026-09-09,739,Aqua,MODIS,87,6.1NRT,290.45,12.75,N
-15.79608,-61.85954,305.67,1.01,1.01,2026-09-09,739,Aqua,MODIS,65,6.1NRT,291.09,7.29,N
-15.78726,-61.85816,300.8,1.01,1.01,2026-09-09,739,Aqua,MODIS,28,6.1NRT,290.18,4.41,N
-14.25351,-62.16805,303.4,1.0,1.0,2026-09-09,739,Aqua,MODIS,55,6.1NRT,290.97,5.76,N
-13.2863,-61.7837,305.82,1.0,1.0,2026-09-09,739,Aqua,MODIS,66,6.1NRT,289.88,7.25,N
-11.80765,-65.69809,302.56,1.48,1.2,2026-09-09,739,Aqua,MODIS,50,6.1NRT,290.96,8.65,N
-11.79714,-65.69632,301.99,1.48,1.2,2026-09-09,739,Aqua,MODIS,41,6.1NRT,290.26,7.92,N
-10.79388,-65.47251,303.85,1.48,1.2,2026-09-09,739,Aqua,MODIS,57,6.1NRT,288.82,10.19,N
-9.01309,-65.41725,301.39,1.58,1.24,2026-09-09,739,Aqua,MODIS,41,6.1NRT,289.13,7.47,N
-9.00965,-65.41087,302.76,1.58,1.24,2026-09-09,739,Aqua,MODIS,51,6.1NRT,289.23,8.56,N
-24.45732,-62.76551,311.17,1.08,1.04,2026-09-09,741,Aqua,MODIS,82,6.1NRT,286.19,15.02,N
-24.45587,-62.77585,301.85,1.07,1.03,2026-09-09,741,Aqua,MODIS,45,6.1NRT,285.57,8.38,N
-23.44455,-64.34175,305.67,1.0,1.0,2026-09-09,741,Aqua,MODIS,65,6.1NRT,281.91,10.39,N
-21.91449,-63.00739,304.22,1.02,1.01,2026-09-09,741,Aqua,MODIS,59,6.1NRT,287.25,8.12,N
-20.705,-60.2057,318.04,1.3,1.13,2026-09-09,741,Aqua,MODIS,96,6.1NRT,290.82,23.5,N
-20.70344,-60.21789,300.14,1.3,1.13,2026-09-09,741,Aqua,MODIS,18,6.1NRT,289.65,5.7,N
-20.69817,-60.17408,309.57,1.31,1.13,2026-09-09,741,Aqua,MODIS,78,6.1NRT,289.53,14.55,N
-20.69814,-60.17983,319.22,1.31,1.13,2026-09-09,741,Aqua,MODIS,98,6.1NRT,290.32,25.69,N
-20.69654,-60.18631,312.1,1.31,1.13,2026-09-09,741,Aqua,MODIS,84,6.1NRT,289.86,16.88,N
-20.53091,-61.11979,300.79,1.16,1.07,2026-09-09,741,Aqua,MODIS,34,6.1NRT,289.66,6.3,N
-28.28856,-65.1059,300.89,1.0,1.0,2026-09-09,744,Aqua,MODIS,22,6.1NRT,281.26,7.93,N
-28.28708,-65.11588,303.24,1.0,1.0,2026-09-09,744,Aqua,MODIS,47,6.1NRT,279.82,9.25,N
-3.46332,-43.53833,316.54,1.04,1.02,2026-09-09,1128,Terra,MODIS,57,6.1NRT,299.43,8.41,D
-2.97549,-40.03024,309.16,1.15,1.07,2026-09-09,1128,Terra,MODIS,26,6.1NRT,294.71,4.98,D
-2.96607,-40.02894,310.24,1.15,1.07,2026-09-09,1128,Terra,MODIS,38,6.1NRT,296.59,6.19,D
-14.00991,-42.18911,308.82,1.16,1.07,2026-09-09,1130,Terra,MODIS,47,6.1NRT,291.69,4.63,D
-13.81862,-42.17274,317.96,1.16,1.07,2026-09-09,1130,Terra,MODIS,71,6.1NRT,297.41,13.59,D
-13.72154,-41.5834,314.9,1.25,1.11,2026-09-09,1130,Terra,MODIS,69,6.1NRT,297.91,9.53,D
-13.64802,-43.63844,317.87,1.02,1.01,2026-09-09,1130,Terra,MODIS,70,6.1NRT,300.71,7.57,D
-13.39636,-42.99482,312.61,1.06,1.03,2026-09-09,1130,Terra,MODIS,46,6.1NRT,297.36,5.96,D
-13.39505,-43.00434,332.87,1.06,1.03,2026-09-09,1130,Terra,MODIS,85,6.1NRT,299.4,28.71,D
-13.18028,-43.55958,314.53,1.02,1.01,2026-09-09,1130,Terra,MODIS,63,6.1NRT,298.54,6.84,D
-13.179,-43.56878,372.19,1.02,1.01,2026-09-09,1130,Terra,MODIS,100,6.1NRT,302.32,121.35,D
-12.67573,-38.28696,311.42,2.07,1.4,2026-09-09,1130,Terra,MODIS,59,6.1NRT,294.66,16.18,D
-12.58626,-45.4494,313.78,1.04,1.02,2026-09-09,1130,Terra,MODIS,33,6.1NRT,299.1,5.93,D
-12.01224,-42.28042,327.14,1.1,1.05,2026-09-09,1130,Terra,MODIS,82,6.1NRT,295.84,26.06,D
-12.01088,-42.29039,311.79,1.1,1.05,2026-09-09,1130,Terra,MODIS,61,6.1NRT,296.22,9.03,D
-11.21742,-39.81137,323.31,1.51,1.21,2026-09-09,1130,Terra,MODIS,78,6.1NRT,300.86,25.81,D
-11.00762,-45.08146,315.51,1.03,1.02,2026-09-09,1130,Terra,MODIS,64,6.1NRT,299.95,8.93,D
-10.74791,-45.96576,321.42,1.12,1.05,2026-09-09,1130,Terra,MODIS,31,6.1NRT,303.75,11.51,D
-10.74155,-45.94472,323.28,1.11,1.05,2026-09-09,1130,Terra,MODIS,62,6.1NRT,301.52,13.42,D
-10.7033,-46.00996,328.52,1.12,1.06,2026-09-09,1130,Terra,MODIS,82,6.1NRT,304.24,21.45,D
-10.7018,-46.01994,399.39,1.12,1.06,2026-09-09,1130,Terra,MODIS,100,6.1NRT,311.09,286.15,D
-10.70029,-46.02995,398.13,1.12,1.06,2026-09-09,1130,Terra,MODIS,100,6.1NRT,308.42,279.17,D
-10.69399,-46.00858,351.66,1.12,1.06,2026-09-09,1130,Terra,MODIS,96,6.1NRT,304.31,68.89,D
-10.69249,-46.01856,356.94,1.12,1.06,2026-09-09,1130,Terra,MODIS,98,6.1NRT,304.31,84.08,D
-10.61839,-40.1846,320.14,1.4,1.17,2026-09-09,1130,Terra,MODIS,76,6.1NRT,296.78,23.39,D
-10.58625,-45.74775,315.18,1.1,1.04,2026-09-09,1130,Terra,MODIS,63,6.1NRT,302.52,6.86,D
-10.17912,-42.21969,313.07,1.07,1.03,2026-09-09,1130,Terra,MODIS,59,6.1NRT,300.6,7.42,D
-9.77586,-43.45633,318.06,1.0,1.0,2026-09-09,1130,Terra,MODIS,33,6.1NRT,303.24,7.42,D
-9.70915,-43.40414,328.77,1.0,1.0,2026-09-09,1130,Terra,MODIS,82,6.1NRT,303.59,20.08,D
-9.70788,-43.41304,343.67,1.0,1.0,2026-09-09,1130,Terra,MODIS,92,6.1NRT,305.1,42.26,D
-9.70029,-43.46646,317.74,1.0,1.0,2026-09-09,1130,Terra,MODIS,54,6.1NRT,302.04,8.01,D
-9.69649,-43.49316,316.94,1.0,1.0,2026-09-09,1130,Terra,MODIS,45,6.1NRT,303.17,7.5,D
-9.69399,-43.44743,339.14,1.0,1.0,2026-09-09,1130,Terra,MODIS,89,6.1NRT,302.62,34.72,D
-9.69272,-43.45633,350.59,1.0,1.0,2026-09-09,1130,Terra,MODIS,95,6.1NRT,302.1,56.26,D
-9.31555,-38.01166,316.56,1.94,1.36,2026-09-09,1130,Terra,MODIS,72,6.1NRT,300.16,21.31,D
-9.26079,-45.65543,311.21,1.12,1.05,2026-09-09,1130,Terra,MODIS,45,6.1NRT,300.26,6.07,D
-8.97516,-44.9726,311.71,1.06,1.03,2026-09-09,1130,Terra,MODIS,48,6.1NRT,301.39,5.05,D
-8.95221,-45.69664,315.42,1.13,1.06,2026-09-09,1130,Terra,MODIS,63,6.1NRT,301.63,8.54,D
-8.89773,-41.21998,314.47,1.15,1.07,2026-09-09,1130,Terra,MODIS,65,6.1NRT,299.34,9.67,D
-8.72763,-47.89741,316.66,1.56,1.23,2026-09-09,1130,Terra,MODIS,68,6.1NRT,297.34,13.8,D
-8.6199,-47.3602,314.39,1.43,1.18,2026-09-09,1130,Terra,MODIS,57,6.1NRT,296.32,11.12,D
-8.61234,-47.36544,314.43,1.44,1.19,2026-09-09,1130,Terra,MODIS,61,6.1NRT,296.49,10.48,D
-8.09734,-45.66951,312.61,1.15,1.07,2026-09-09,1130,Terra,MODIS,53,6.1NRT,298.9,7.62,D
-8.09583,-45.67964,311.71,1.15,1.07,2026-09-09,1130,Terra,MODIS,47,6.1NRT,299.46,6.82,D
-7.68651,-44.31633,317.61,1.03,1.01,2026-09-09,1130,Terra,MODIS,64,6.1NRT,305.78,6.14,D
-7.52474,-45.9306,311.94,1.21,1.09,2026-09-09,1130,Terra,MODIS,48,6.1NRT,299.99,5.75,D
-7.49232,-39.3583,310.91,1.44,1.19,2026-09-09,1130,Terra,MODIS,53,6.1NRT,298.71,11.22,D
-7.13444,-42.11762,317.62,1.03,1.01,2026-09-09,1130,Terra,MODIS,63,6.1NRT,304.31,7.25,D
-6.82409,-43.83689,315.57,1.02,1.01,2026-09-09,1130,Terra,MODIS,60,6.1NRT,302.84,7.18,D
-6.36164,-43.59431,318.93,1.01,1.0,2026-09-09,1130,Terra,MODIS,70,6.1NRT,303.78,10.22,D
-6.33067,-43.80875,315.7,1.02,1.01,2026-09-09,1130,Terra,MODIS,64,6.1NRT,300.46,8.01,D
-6.32938,-43.81765,337.46,1.02,1.01,2026-09-09,1130,Terra,MODIS,88,6.1NRT,302.92,34.38,D
-6.32257,-38.97031,316.25,1.48,1.2,2026-09-09,1130,Terra,MODIS,59,6.1NRT,301.99,10.53,D
-6.31672,-38.97598,316.38,1.48,1.2,2026-09-09,1130,Terra,MODIS,64,6.1NRT,301.56,10.13,D
-6.16352,-44.64383,330.69,1.08,1.04,2026-09-09,1130,Terra,MODIS,84,6.1NRT,301.7,26.21,D
-6.16215,-44.65335,338.22,1.08,1.04,2026-09-09,1130,Terra,MODIS,89,6.1NRT,303.77,38.72,D
-5.77801,-45.06724,328.02,1.14,1.06,2026-09-09,1130,Terra,MODIS,74,6.1NRT,303.09,21.05,D
-5.77654,-45.07724,321.8,1.14,1.06,2026-09-09,1130,Terra,MODIS,62,6.1NRT,301.91,12.73,D
-5.76716,-45.07597,347.26,1.14,1.06,2026-09-09,1130,Terra,MODIS,94,6.1NRT,302.11,58.69,D
-5.6081,-44.83866,327.88,1.11,1.05,2026-09-09,1130,Terra,MODIS,81,6.1NRT,299.11,22.78,D
-5.60667,-44.84841,350.73,1.12,1.05,2026-09-09,1130,Terra,MODIS,96,6.1NRT,299.69,67.51,D
-5.30504,-43.05579,314.15,1.0,1.0,2026-09-09,1130,Terra,MODIS,55,6.1NRT,301.26,6.6,D
-5.19018,-42.75824,320.25,1.0,1.0,2026-09-09,1130,Terra,MODIS,73,6.1NRT,300.01,9.69,D
-4.50004,-42.54998,317.97,1.0,1.0,2026-09-09,1130,Terra,MODIS,66,6.1NRT,303.17,8.65,D
-3.96515,-43.12719,311.78,1.01,1.01,2026-09-09,1130,Terra,MODIS,29,6.1NRT,296.6,5.47,D
-16.41668,-43.04578,307.51,1.12,1.05,2026-09-09,1132,Terra,MODIS,61,6.1NRT,292.6,6.17,D
-16.4153,-43.05609,316.11,1.12,1.05,2026-09-09,1132,Terra,MODIS,74,6.1NRT,293.0,13.83,D
-14.91233,-44.66881,324.49,1.0,1.0,2026-09-09,1132,Terra,MODIS,80,6.1NRT,298.93,18.49,D
-14.39738,-43.54771,321.1,1.04,1.02,2026-09-09,1132,Terra,MODIS,75,6.1NRT,299.04,11.49,D
-14.39608,-43.55714,317.73,1.04,1.02,2026-09-09,1132,Terra,MODIS,70,6.1NRT,298.81,8.2,D
0.65119,-58.20141,304.94,3.08,1.67,2026-09-09,1304,Terra,MODIS,32,6.1NRT,287.87,14.26,D
0.65243,-58.19582,305.29,3.08,1.67,2026-09-09,1304,Terra,MODIS,41,6.1NRT,287.91,14.26,D
-6.89956,-62.95649,310.76,1.69,1.28,2026-09-09,1306,Terra,MODIS,57,6.1NRT,294.88,11.14,D
-6.56449,-62.88833,324.54,1.69,1.28,2026-09-09,1306,Terra,MODIS,81,6.1NRT,292.51,38.66,D
-6.56395,-62.8941,326.99,1.69,1.28,2026-09-09,1306,Terra,MODIS,83,6.1NRT,293.01,45.14,D
-6.56245,-62.90325,313.59,1.68,1.28,2026-09-09,1306,Terra,MODIS,67,6.1NRT,293.04,15.28,D
-5.77539,-60.40079,304.65,2.6,1.55,2026-09-09,1306,Terra,MODIS,26,6.1NRT,288.18,13.0,D
-15.79203,-61.86119,308.53,2.8,1.6,2026-09-09,1308,Terra,MODIS,47,6.1NRT,290.89,18.63,D
-12.96972,-64.76652,313.88,1.52,1.22,2026-09-09,1308,Terra,MODIS,64,6.1NRT,297.84,11.18,D
-12.96799,-64.78019,314.77,1.52,1.22,2026-09-09,1308,Terra,MODIS,66,6.1NRT,298.13,12.86,D
-11.80953,-65.70006,315.44,1.27,1.12,2026-09-09,1308,Terra,MODIS,66,6.1NRT,298.32,11.42,D
-10.12041,-67.5137,309.15,1.02,1.01,2026-09-09,1308,Terra,MODIS,57,6.1NRT,296.52,3.84,D
-9.23911,-65.7511,310.5,1.18,1.08,2026-09-09,1308,Terra,MODIS,41,6.1NRT,295.96,5.72,D
-17.48878,-71.35164,314.92,1.04,1.02,2026-09-09,1310,Terra,MODIS,51,6.1NRT,297.65,10.03,D
-27.83731,-62.18043,306.14,3.73,1.81,2026-09-09,1312,Terra,MODIS,63,6.1NRT,293.67,28.75,D
-25.89968,-64.09585,318.37,2.57,1.54,2026-09-09,1312,Terra,MODIS,78,6.1NRT,296.94,47.27,D
-25.87223,-64.09309,318.19,2.57,1.54,2026-09-09,1312,Terra,MODIS,73,6.1NRT,297.61,48.18,D
-25.2147,-64.05822,305.57,2.54,1.53,2026-09-09,1312,Terra,MODIS,62,6.1NRT,293.05,18.75,D
-25.20727,-64.05193,305.07,2.54,1.53,2026-09-09,1312,Terra,MODIS,61,6.1NRT,293.26,17.44,D
-24.46426,-62.76967,323.23,3.09,1.67,2026-09-09,1312,Terra,MODIS,82,6.1NRT,295.91,88.86,D
-24.45189,-62.73822,319.57,3.11,1.67,2026-09-09,1312,Terra,MODIS,79,6.1NRT,295.43,69.56,D
-24.44941,-62.76828,377.02,3.09,1.67,2026-09-09,1312,Terra,MODIS,100,6.1NRT,299.93,710.92,D
-24.23584,-63.93285,315.99,2.52,1.53,2026-09-09,1312,Terra,MODIS,69,6.1NRT,295.76,36.0,D
-24.23198,-63.91442,310.37,2.53,1.53,2026-09-09,1312,Terra,MODIS,45,6.1NRT,296.01,22.33,D
-24.22979,-63.93899,309.1,2.52,1.53,2026-09-09,1312,Terra,MODIS,33,6.1NRT,295.21,18.39,D
-23.09027,-63.20347,316.51,2.76,1.59,2026-09-09,1312,Terra,MODIS,68,6.1NRT,283.5,48.34,D
-23.08602,-63.19743,311.83,2.76,1.59,2026-09-09,1312,Terra,MODIS,71,6.1NRT,282.27,34.94,D
-23.08358,-63.22383,314.04,2.75,1.59,2026-09-09,1312,Terra,MODIS,74,6.1NRT,281.77,43.15,D
-22.31804,-68.87785,306.6,1.13,1.06,2026-09-09,1312,Terra,MODIS,50,6.1NRT,289.71,6.19,D
-22.1187,-61.41056,310.49,3.66,1.79,2026-09-09,1312,Terra,MODIS,46,6.1NRT,292.74,34.82,D
-21.40733,-62.11511,302.18,3.18,1.69,2026-09-09,1312,Terra,MODIS,39,6.1NRT,286.12,11.39,D
-21.28133,-61.07272,305.75,3.8,1.82,2026-09-09,1312,Terra,MODIS,37,6.1NRT,286.7,14.45,D
-20.62963,-65.34135,316.65,1.78,1.31,2026-09-09,1312,Terra,MODIS,77,6.1NRT,287.4,32.16,D
-20.62747,-65.35999,305.65,1.77,1.3,2026-09-09,1312,Terra,MODIS,45,6.1NRT,286.56,13.03,D
-20.62643,-65.34882,320.23,1.78,1.31,2026-09-09,1312,Terra,MODIS,80,6.1NRT,287.39,41.78,D
-32.93887,-65.06559,304.08,2.66,1.57,2026-09-09,1314,Terra,MODIS,55,6.1NRT,290.03,22.58,D
-32.50842,-64.1439,300.48,3.05,1.66,2026-09-09,1314,Terra,MODIS,38,6.1NRT,287.97,11.09,D
-29.53965,-62.68665,303.37,3.57,1.77,2026-09-09,1314,Terra,MODIS,42,6.1NRT,289.07,30.0,D
-29.53326,-62.69339,300.11,3.57,1.77,2026-09-09,1314,Terra,MODIS,23,6.1NRT,288.94,18.87,D
-29.02951,-65.085,304.88,2.39,1.49,2026-09-09,1314,Terra,MODIS,19,6.1NRT,291.43,14.54,D
-29.02749,-65.1092,306.48,2.38,1.49,2026-09-09,1314,Terra,MODIS,47,6.1NRT,290.64,18.66,D
-29.01814,-65.10125,344.48,2.38,1.49,2026-09-09,1314,Terra,MODIS,94,6.1NRT,293.46,172.93,D
-29.01621,-65.08366,320.58,2.39,1.49,2026-09-09,1314,Terra,MODIS,80,6.1NRT,291.99,59.24,D
-29.01422,-65.10784,330.09,2.38,1.49,2026-09-09,1314,Terra,MODIS,87,6.1NRT,293.19,97.51,D
-28.6265,-65.13294,300.02,2.34,1.48,2026-09-09,1314,Terra,MODIS,20,6.1NRT,289.32,10.39,D
-28.62441,-65.15649,303.46,2.33,1.48,2026-09-09,1314,Terra,MODIS,56,6.1NRT,289.53,16.66,D
-28.62346,-65.13934,302.05,2.34,1.48,2026-09-09,1314,Terra,MODIS,33,6.1NRT,289.56,12.94,D
-28.30424,-65.10658,312.0,2.33,1.48,2026-09-09,1314,Terra,MODIS,72,6.1NRT,291.22,33.91,D
-28.30223,-65.13007,315.82,2.32,1.47,2026-09-09,1314,Terra,MODIS,76,6.1NRT,291.22,44.77,D
-28.29174,-65.12197,360.26,2.32,1.47,2026-09-09,1314,Terra,MODIS,100,6.1NRT,295.49,289.68,D
-28.29109,-65.10525,331.95,2.33,1.48,2026-09-09,1314,Terra,MODIS,88,6.1NRT,294.39,100.73,D
-28.28909,-65.12881,351.76,2.32,1.47,2026-09-09,1314,Terra,MODIS,97,6.1NRT,294.83,219.34,D
-28.2786,-65.12065,327.68,2.32,1.47,2026-09-09,1314,Terra,MODIS,85,6.1NRT,294.56,83.22,D
-27.86025,-64.68954,304.7,2.47,1.51,2026-09-09,1314,Terra,MODIS,60,6.1NRT,292.29,18.61,D
-27.8518,-64.68297,303.22,2.47,1.51,2026-09-09,1314,Terra,MODIS,55,6.1NRT,292.03,16.16,D
-27.49443,-67.93384,318.08,1.46,1.19,2026-09-09,1314,Terra,MODIS,78,6.1NRT,285.27,27.08,D
-17.85138,-44.34191,309.98,3.53,1.77,2026-09-09,1811,Aqua,MODIS,63,6.1NRT,291.23,31.69,D
-17.77243,-44.4586,310.64,3.6,1.78,2026-09-09,1811,Aqua,MODIS,44,6.1NRT,289.84,27.68,D
-15.78636,-43.55062,316.81,2.86,1.61,2026-09-09,1811,Aqua,MODIS,58,6.1NRT,295.51,32.29,D
-15.7827,-43.55566,314.61,2.86,1.61,2026-09-09,1811,Aqua,MODIS,47,6.1NRT,294.47,24.15,D
-14.64815,-40.8184,330.19,1.68,1.27,2026-09-09,1811,Aqua,MODIS,85,6.1NRT,295.92,53.54,D
-14.64771,-40.82503,314.4,1.68,1.27,2026-09-09,1811,Aqua,MODIS,69,6.1NRT,295.51,18.35,D
-14.64631,-40.80357,319.6,1.68,1.27,2026-09-09,1811,Aqua,MODIS,76,6.1NRT,294.93,28.16,D
-14.64578,-40.81026,332.9,1.68,1.27,2026-09-09,1811,Aqua,MODIS,82,6.1NRT,296.18,60.98,D
-13.03748,-41.83203,346.05,1.9,1.35,2026-09-09,1811,Aqua,MODIS,0,6.1NRT,289.71,123.87,D
-13.03529,-41.81531,355.34,1.89,1.34,2026-09-09,1811,Aqua,MODIS,85,6.1NRT,291.42,175.53,D
-13.03209,-41.82761,357.17,1.9,1.35,2026-09-09,1811,Aqua,MODIS,74,6.1NRT,290.96,185.32,D
-13.03007,-41.81119,340.73,1.89,1.34,2026-09-09,1811,Aqua,MODIS,78,6.1NRT,289.96,99.07,D
-12.78441,-43.41952,318.54,2.51,1.52,2026-09-09,1811,Aqua,MODIS,67,6.1NRT,300.88,26.25,D
-12.26077,-38.25174,317.37,1.09,1.04,2026-09-09,1811,Aqua,MODIS,71,6.1NRT,298.64,12.4,D
-12.17933,-38.59139,308.6,1.12,1.06,2026-09-09,1811,Aqua,MODIS,24,6.1NRT,296.25,6.0,D
-12.28634,-42.68916,323.16,2.15,1.43,2026-09-09,1813,Aqua,MODIS,76,6.1NRT,302.57,33.55,D
-11.87338,-44.86511,326.19,3.18,1.69,2026-09-09,1813,Aqua,MODIS,76,6.1NRT,304.77,75.45,D
-11.87262,-44.87157,326.4,3.18,1.69,2026-09-09,1813,Aqua,MODIS,76,6.1NRT,304.5,76.09,D
-11.85854,-44.86652,333.79,3.18,1.69,2026-09-09,1813,Aqua,MODIS,84,6.1NRT,304.86,127.58,D
-11.85784,-44.87349,329.16,3.18,1.69,2026-09-09,1813,Aqua,MODIS,79,6.1NRT,304.41,94.29,D
-11.85442,-44.8459,321.53,3.16,1.68,2026-09-09,1813,Aqua,MODIS,69,6.1NRT,304.5,45.39,D
-11.71865,-42.64334,316.92,2.09,1.41,2026-09-09,1813,Aqua,MODIS,60,6.1NRT,302.35,20.93,D
-11.51546,-37.87225,318.58,1.04,1.02,2026-09-09,1813,Aqua,MODIS,67,6.1NRT,300.84,11.75,D
-11.32735,-39.02419,323.2,1.16,1.07,2026-09-09,1813,Aqua,MODIS,72,6.1NRT,308.3,12.19,D
-11.18163,-39.97332,320.05,1.31,1.13,2026-09-09,1813,Aqua,MODIS,62,6.1NRT,307.02,8.48,D
-11.1257,-39.42535,326.52,1.21,1.09,2026-09-09,1813,Aqua,MODIS,76,6.1NRT,309.95,15.91,D
-11.1242,-39.41459,323.57,1.21,1.09,2026-09-09,1813,Aqua,MODIS,71,6.1NRT,309.0,11.79,D
-11.11676,-42.74871,338.46,2.09,1.41,2026-09-09,1813,Aqua,MODIS,87,6.1NRT,304.9,87.36,D
-11.11612,-39.42673,330.3,1.21,1.09,2026-09-09,1813,Aqua,MODIS,80,6.1NRT,309.85,21.13,D
-11.11462,-39.41596,322.84,1.21,1.09,2026-09-09,1813,Aqua,MODIS,49,6.1NRT,308.99,9.73,D
-10.95933,-39.48353,325.97,1.21,1.09,2026-09-09,1813,Aqua,MODIS,75,6.1NRT,309.16,15.7,D
-10.90264,-41.47656,327.86,1.65,1.26,2026-09-09,1813,Aqua,MODIS,76,6.1NRT,308.4,30.4,D
-10.75016,-45.95198,326.49,3.73,1.81,2026-09-09,1813,Aqua,MODIS,57,6.1NRT,306.23,78.51,D
